EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PrecissRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E20068777716022812209DB8,4,1,0,-48,-4850,2552,1367933346814248,1367933346814248,1,1367936782634
E20068777716022812209DB8,3,1,299,-48,-4800,2612,1367933346826365,1367933346826365,1,1367936782634
E20068777716022812209DB8,3,1,78,-48,-4800,2640,1367933346838939,1367933346838939,1,1367936782767
E20068777716022812209DB8,3,1,-195,-48,-4800,2656,1367933346856605,1367933346856605,1,1367936782767
E20068777716022812209DB8,3,1,169,-48,-4850,2624,1367933346869440,1367933346869440,1,1367936782767
E20068777716022812209DB8,4,1,52,-48,-4850,2528,1367933346885956,1367933346885956,1,1367936782767
E20068777716022812209DB8,4,1,-26,-48,-4850,2544,1367933346898290,1367933346898290,1,1367936782767
E20068777716022812209DB8,3,1,0,-48,-4800,2660,1367933346912647,1367933346912647,1,1367936782767
E20068777716022812209DB8,3,1,-117,-48,-4800,2664,1367933346923224,1367933346923224,1,1367936782767
E20068777716022812209DB8,4,1,-143,-48,-4850,2564,1367933346938610,1367933346938610,1,1367936782770
E20068777716022812209DB8,4,1,-338,-48,-4850,2580,1367933346947657,1367933346947657,1,1367936782770
E20068777716022812209DB8,3,1,-26,-48,-4800,2664,1367933346964272,1367933346964272,1,1367936782770
E20068777716022812209DB8,3,1,117,-48,-4850,2624,1367933346974699,1367933346974699,1,1367936782874
E20068777716022812209DB8,4,1,-52,-48,-4850,2560,1367933346993741,1367933346993741,1,1367936782874
E20068777716022812209DB8,4,1,-78,-48,-4800,2560,1367933346998498,1367933346998498,1,1367936782874
E20068777716022812209DB8,3,1,-468,-48,-4800,2716,1367933347013027,1367933347013027,1,1367936782874
E20068777716022812209DB8,3,1,78,-48,-4800,2656,1367933347021427,1367933347021427,1,1367936782874
E20068777716022812209DB8,4,1,-117,-48,-4850,2548,1367933347041994,1367933347041994,1,1367936782874
E20068777716022812209DB8,4,1,-78,-48,-4850,2556,1367933347049393,1367933347049393,1,1367936782874
E20068777716022812209DB8,3,1,78,-48,-4800,2660,1367933347061730,1367933347061730,1,1367936782874
E20068777716022812209DB8,3,1,-247,-48,-4800,2700,1367933347069845,1367933347069845,1,1367936782874
E20068777716022812209DB8,4,1,-78,-48,-4850,2548,1367933347090385,1367933347090385,1,1367936783033
E20068777716022812209DB8,4,1,-221,-48,-4800,2568,1367933347097169,1367933347097169,1,1367936783033
E20068777716022812209DB8,3,1,52,-48,-4800,2648,1367933347112921,1367933347112921,1,1367936783033
E20068777716022812209DB8,3,1,52,-48,-4800,2656,1367933347132007,1367933347132007,1,1367936783033
E20068777716022812209DB8,4,1,-195,-48,-4800,2560,1367933347147103,1367933347147103,1,1367936783033
