EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PrecissRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E20068777716022812209DB8,2,1,-247,-49,-4900,420,1367932960822363,1367932960822363,1,1367936396675
E20068777716022812209DB8,2,1,585,-49,-4900,304,1367932960831259,1367932960831259,1,1367936396675
E20068777716022812209DB8,2,1,26,-49,-4900,396,1367932960850373,1367932960850373,1,1367936396677
E20068777716022812209DB8,2,1,0,-49,-4900,392,1367932960857590,1367932960857590,1,1367936396678
E20068777716022812209DB8,2,1,143,-49,-4900,392,1367932960878372,1367932960878372,1,1367936396811
E20068777716022812209DB8,2,1,338,-49,-4900,332,1367932960887903,1367932960887903,1,1367936396811
E20068777716022812209DB8,3,1,143,-46,-4650,2024,1367932960908851,1367932960908851,1,1367936396811
E20068777716022812209DB8,2,1,-273,-49,-4900,424,1367932960930842,1367932960930842,1,1367936396812
E20068777716022812209DB8,2,1,195,-49,-4900,380,1367932960938491,1367932960938491,1,1367936396812
E20068777716022812209DB8,3,1,247,-46,-4650,1996,1367932960951240,1367932960951240,1,1367936396812
E20068777716022812209DB8,3,1,-195,-46,-4650,2036,1367932960961969,1367932960961969,1,1367936396812
E20068777716022812209DB8,3,1,78,-46,-4650,2020,1367932960967618,1367932960967618,1,1367936396812
E20068777716022812209DB8,3,1,-117,-46,-4650,2044,1367932960973140,1367932960973140,1,1367936396812
E20068777716022812209DB8,3,1,-26,-46,-4650,2032,1367932960981469,1367932960981469,1,1367936396812
E20068777716022812209DB8,2,1,169,-49,-4900,384,1367932960991828,1367932960991828,1,1367936396812
E20068777716022812209DB8,2,1,-364,-49,-4900,464,1367932961005393,1367932961005393,1,1367936396812
E20068777716022812209DB8,2,1,611,-49,-4900,316,1367932961050624,1367932961050624,1,1367936396915
E20068777716022812209DB8,2,1,52,-49,-4900,404,1367932961057508,1367932961057508,1,1367936396915
E20068777716022812209DB8,2,1,52,-49,-4900,364,1367932961093825,1367932961093825,1,1367936396915
E20068777716022812209DB8,2,1,-26,-49,-4900,424,1367932961102656,1367932961102656,1,1367936396915
E20068777716022812209DB8,3,1,247,-46,-4650,1988,1367932961117219,1367932961117219,1,1367936396915
E20068777716022812209DB8,2,1,-247,-49,-4900,460,1367932961153019,1367932961153019,1,1367936397150
E20068777716022812209DB8,2,1,390,-49,-4900,348,1367932961205771,1367932961205771,1,1367936397150
E20068777716022812209DB8,2,1,-442,-49,-4900,460,1367932961215605,1367932961215605,1,1367936397150
E20068777716022812209DB8,3,1,78,-46,-4650,2028,1367932961230322,1367932961230322,1,1367936397150
E20068777716022812209DB8,2,1,0,-49,-4900,404,1367932961267210,1367932961267210,1,1367936397150
E20068777716022812209DB8,3,1,-52,-46,-4650,2056,1367932961286906,1367932961286906,1,1367936397150
E20068777716022812209DB8,3,1,0,-46,-4650,2016,1367932961297288,1367932961297288,1,1367936397150
E20068777716022812209DB8,3,1,273,-46,-4650,1992,1367932961299652,1367932961299652,1,1367936397150
E20068777716022812209DB8,3,1,169,-46,-4650,2000,1367932961309805,1367932961309805,1,1367936397150
E20068777716022812209DB8,3,1,364,-46,-4650,1980,1367932961330405,1367932961330405,1,1367936397154
E20068777716022812209DB8,2,1,117,-48,-4850,392,1367932961341809,1367932961341809,1,1367936397155
E20068777716022812209DB8,2,1,-78,-48,-4850,400,1367932961351455,1367932961351455,1,1367936397155
E20068777716022812209DB8,2,1,-143,-49,-4900,400,1367932961371601,1367932961371601,1,1367936397159
E20068777716022812209DB8,2,1,364,-49,-4900,324,1367932961379254,1367932961379254,1,1367936397361
E20068777716022812209DB8,3,1,143,-46,-4650,2008,1367932961391985,1367932961391985,1,1367936397361
E20068777716022812209DB8,2,1,221,-48,-4850,392,1367932961416523,1367932961416523,1,1367936397361
E20068777716022812209DB8,2,1,364,-49,-4900,332,1367932961422832,1367932961422832,1,1367936397361
E20068777716022812209DB8,2,1,494,-48,-4850,328,1367932961463898,1367932961463898,1,1367936397361
E20068777716022812209DB8,2,1,468,-49,-4900,364,1367932961471821,1367932961471821,1,1367936397361
E20068777716022812209DB8,3,1,117,-46,-4650,2008,1367932961489477,1367932961489477,1,1367936397361
E20068777716022812209DB8,3,1,-221,-46,-4650,2052,1367932961491486,1367932961491486,1,1367936397361
E20068777716022812209DB8,3,1,221,-46,-4650,2024,1367932961500172,1367932961500172,1,1367936397361
E20068777716022812209DB8,2,1,390,-49,-4900,356,1367932961529322,1367932961529322,1,1367936397366
E20068777716022812209DB8,2,1,416,-48,-4850,336,1367932961534549,1367932961534549,1,1367936397366
E20068777716022812209DB8,3,1,143,-46,-4600,2016,1367932961561233,1367932961561233,1,1367936397367
E20068777716022812209DB8,3,1,117,-46,-4650,2012,1367932961562822,1367932961562822,1,1367936397367
E20068777716022812209DB8,2,1,299,-49,-4900,340,1367932961585150,1367932961585150,1,1367936397415
